id_interaccion,id_origen,tipo_origen,id_destino,tipo_destino,tipo_interaccion,valor_interaccion,interaccion_precedente,id_curso,fecha,plataforma
209,0,docente,-1,null,publicacion,Quibusdam delectus harum nihil minus qui necessitatibus necessitatibus et animi quia vel ipsum velit dolorem maxime vero.,-1,0,2006-08-28 18:19:00.235,facebook
210,35,alumno,168,alumno,mencion,@quasi,147,0,2006-10-15 01:21:02.069,facebook
211,202,alumno,0,docente,reaccion,me_encanta,172,0,2006-11-24 22:05:02.191,facebook
212,261,alumno,0,docente,mensaje,Natus quia qui culpa corrupti deserunt sed tenetur ab deserunt possimus animi alias et autem a consectetur rerum consectetur rerum.,-1,0,2006-10-15 23:51:33.528,crea
213,19,alumno,615,alumno,mencion,@commodi,29,0,2006-10-18 23:38:36.253,facebook
214,79,alumno,35,alumno,mencion,@saepe,210,0,2006-10-01 05:12:59.028,facebook
215,0,docente,0,docente,comentario,Id quo quam recusandae ipsam repellendus praesentium aperiam reprehenderit nisi dolore ut et.,45,0,2006-09-06 19:54:39.838,crea
216,252,alumno,120,alumno,mencion,@quo,119,0,2006-10-10 15:47:52.282,facebook
217,582,alumno,494,alumno,mensaje,Temporibus et quibusdam voluptatibus quo omnis veniam et quia magni fugit voluptate nihil error in rerum voluptatem vel.,200,0,2006-10-06 08:07:21.633,crea
218,252,alumno,9,material,consulta,null,-1,0,2006-08-31 13:11:29.593,crea
219,0,docente,306,alumno,comentario,Qui laudantium consequatur maiores consectetur ad at voluptatem tenetur saepe culpa dolorem natus.,43,0,2006-09-13 13:22:01.463,facebook
220,0,docente,0,docente,mencion,@voluptas,166,0,2006-10-17 15:51:38.885,facebook
221,559,alumno,0,docente,comentario,Unde aliquam voluptas ratione esse fuga aperiam quidem non omnis ut in atque rerum quas.,220,0,2006-11-10 10:53:17.512,crea
222,615,alumno,0,material,consulta,null,-1,0,2006-08-31 02:24:11.081,facebook
223,0,docente,586,alumno,comentario,Omnis at porro incidunt ipsa amet delectus est ut itaque consequuntur.,20,0,2006-10-13 21:16:16.633,facebook
224,0,docente,615,alumno,mensaje,Animi aliquam et nisi voluptate voluptatem unde ea maiores quo iste quaerat exercitationem explicabo provident quia consequuntur optio.,22,0,2006-11-19 04:07:40.355,crea
225,252,alumno,252,alumno,mensaje,Non occaecati accusantium esse doloribus molestiae id porro unde deleniti odit tenetur non commodi mollitia eos maxime quia.,-1,0,2006-11-12 12:13:26.563,crea
226,168,alumno,13,material,consulta,null,-1,0,2006-08-26 15:21:53.66,crea
227,202,alumno,371,alumno,mensaje,Consequatur provident expedita consectetur sunt molestias consectetur dolores est et cumque nihil illo blanditiis sapiente laudantium eaque molestiae voluptatem.,144,0,2006-11-30 15:47:19.775,crea
228,168,alumno,494,alumno,comentario,Est odio hic ea qui voluptatum cum sunt delectus illum praesentium veritatis et nobis sint.,69,0,2006-10-20 22:35:13.276,facebook
229,0,docente,0,docente,comentario,Sed et architecto ea vel dolores consequatur sed quasi autem doloribus id.,215,0,2006-08-16 23:48:17.967,facebook
230,252,alumno,-1,null,publicacion,Et et quia cumque alias illum aut quae officia occaecati non debitis esse consectetur natus facilis omnis culpa harum.,-1,0,2006-09-29 05:08:34.523,crea
231,306,alumno,377,alumno,comentario,Vero sed fugit totam exercitationem vel commodi sunt eos fugiat temporibus consequatur.,111,0,2006-09-01 03:48:01.782,facebook
232,559,alumno,0,docente,reaccion,me_divierte,202,0,2006-10-16 17:59:55.659,facebook
233,138,alumno,357,alumno,comentario,Quam quia vero adipisci quo soluta rerum quo iste explicabo maiores quas qui.,131,0,2006-10-04 05:38:11.257,facebook
234,559,alumno,-1,null,publicacion,Sapiente iusto vero vel voluptates dolores necessitatibus voluptatem ab ut voluptatibus ratione possimus sed sed et iste nostrum.,-1,0,2006-11-07 14:32:05.142,crea
235,499,alumno,252,alumno,reaccion,me_encanta,68,0,2006-09-09 13:04:21.925,facebook
236,306,alumno,-1,null,publicacion,Accusantium dolorem neque nobis et suscipit enim et ut similique est autem ea quis excepturi quia voluptatem ipsum.,-1,0,2006-09-19 19:58:39.869,crea
237,168,alumno,16,material,consulta,null,-1,0,2006-10-19 01:29:02.137,facebook
238,202,alumno,0,docente,mencion,@et,141,0,2006-09-02 00:18:21.05,facebook
239,368,alumno,3,material,consulta,null,-1,0,2006-09-15 18:42:35.45,facebook
240,355,alumno,-1,null,publicacion,Rerum omnis accusamus quia omnis corporis dolorum a atque omnis est neque quos soluta vel eveniet quam.,-1,0,2006-08-21 18:23:44.546,facebook
241,202,alumno,368,alumno,mencion,@reprehenderit,177,0,2006-08-24 09:00:56.633,facebook
242,168,alumno,18,material,consulta,null,-1,0,2006-09-12 20:18:04.921,facebook
243,19,alumno,79,alumno,comentario,Hic nam sint sint sed sit voluptates beatae hic ad sed sunt voluptas aperiam voluptate.,15,0,2006-09-06 00:14:03.966,crea
244,610,alumno,-1,null,publicacion,Voluptatem ut aspernatur blanditiis et animi itaque dolorum magnam amet sed cum dolores et sunt vitae tempore placeat perferendis.,-1,0,2006-11-15 04:19:07.131,facebook
245,35,alumno,371,alumno,mensaje,Porro porro rerum aperiam illo enim modi qui architecto accusantium molestiae in labore fugit unde dignissimos voluptatem.,-1,0,2006-09-10 12:47:02.733,crea
246,368,alumno,-1,null,publicacion,Nemo et et quaerat nihil nemo perspiciatis perspiciatis similique ullam vel quidem quaerat et autem.,-1,0,2006-11-22 20:11:56.481,crea
247,368,alumno,499,alumno,mencion,@qui,56,0,2006-09-01 02:36:18.129,facebook
248,377,alumno,368,alumno,reaccion,me_entristece,177,0,2006-09-20 08:12:04.665,facebook
249,138,alumno,-1,null,publicacion,Incidunt magnam repellendus enim beatae similique eligendi ex illo illum similique ut repudiandae blanditiis reiciendis qui officiis doloribus omnis quasi voluptatem.,-1,0,2006-11-20 07:38:35.926,crea
250,620,alumno,-1,null,publicacion,Molestiae tempore voluptatem vel expedita magnam necessitatibus consectetur et commodi aliquam possimus ipsam sint eaque molestias aut soluta.,-1,1,2005-05-14 17:43:52.937,crea
251,87,alumno,620,alumno,reaccion,me_divierte,250,1,2005-02-07 17:49:03.858,facebook
252,454,alumno,620,alumno,reaccion,me_entristece,250,1,2005-04-28 01:31:15.523,facebook
253,380,alumno,620,alumno,mencion,@ut,250,1,2005-04-10 16:58:42.433,facebook
254,355,alumno,548,alumno,mensaje,Nesciunt esse rerum quod maxime et quasi ut dolor sint qui ad sequi facilis nihil modi aliquid natus at.,-1,1,2005-05-15 17:40:08.747,crea
255,560,alumno,380,alumno,reaccion,me_divierte,253,1,2005-05-04 04:27:46.532,facebook
256,380,alumno,620,alumno,comentario,Voluptatibus magnam corporis excepturi quia aspernatur amet et et sequi.,250,1,2005-04-05 23:22:36.661,crea
257,538,alumno,87,alumno,reaccion,me_divierte,251,1,2005-04-25 12:22:23.74,facebook
258,538,alumno,620,alumno,comentario,Nisi natus ad voluptas voluptate omnis dolorum ut ut saepe cupiditate dolorem non nobis eveniet ea.,250,1,2005-04-20 22:31:48.411,facebook
259,118,alumno,380,alumno,mensaje,Enim enim sit dolorum enim suscipit aut laborum rem ullam reprehenderit hic expedita nisi eum in placeat ut at aut.,-1,1,2005-05-23 23:10:32.496,crea
260,51,alumno,620,alumno,mencion,@maxime,250,1,2005-02-10 14:45:38.746,facebook
261,380,alumno,-1,null,publicacion,Magni fugiat et temporibus ut omnis a voluptas ex veniam explicabo saepe dicta sed quod inventore est et atque repudiandae et.,-1,1,2005-03-19 08:49:44.35,facebook
262,77,alumno,50,material,consulta,null,-1,1,2005-01-20 04:08:10.052,crea
263,177,alumno,380,alumno,mencion,@sed,261,1,2005-02-01 08:52:50.442,facebook
264,380,alumno,45,material,consulta,null,-1,1,2005-03-03 19:06:19.197,facebook
265,587,alumno,177,alumno,reaccion,me_entristece,263,1,2005-03-09 12:46:11.23,facebook
266,560,alumno,587,alumno,mencion,@ad,265,1,2005-01-31 09:35:24.989,facebook
267,538,alumno,380,alumno,comentario,Tenetur error aut rem et quo ducimus omnis consequatur aut possimus corporis amet eligendi qui.,261,1,2005-03-24 05:36:23.38,crea
268,313,alumno,32,material,consulta,null,-1,1,2005-03-06 14:28:26.015,facebook
269,87,alumno,26,material,consulta,null,-1,1,2005-01-26 08:49:18.283,crea
270,587,alumno,26,material,consulta,null,-1,1,2005-02-14 05:19:45.037,facebook
271,304,alumno,538,alumno,comentario,Reiciendis tempore voluptatem est consequatur rerum omnis voluptatem magnam ducimus autem amet tempora rerum nesciunt inventore.,258,1,2005-02-24 02:46:20.708,crea
272,313,alumno,-1,null,publicacion,Perferendis voluptatibus possimus in facere nihil ex voluptates est consectetur aut nesciunt ut aliquam nulla animi dolores fugiat deleniti sequi libero.,-1,1,2005-01-18 15:40:58.731,facebook
273,87,alumno,620,alumno,mencion,@asperiores,250,1,2005-03-29 19:41:58.105,facebook
274,0,docente,620,alumno,reaccion,me_entristece,250,1,2005-05-18 14:13:05.696,facebook
275,300,alumno,560,alumno,mencion,@sequi,255,1,2005-03-07 08:27:37.426,facebook
276,355,alumno,538,alumno,mencion,@qui,267,1,2005-03-19 13:46:59.564,facebook
277,177,alumno,-1,null,publicacion,Est et perferendis ea libero deleniti eos voluptatum debitis quas odit doloribus illum fuga sit culpa.,-1,1,2005-02-22 12:53:33.877,crea
278,0,docente,177,alumno,reaccion,me_divierte,277,1,2005-05-24 08:32:51.01,facebook
279,313,alumno,177,alumno,reaccion,me_encanta,277,1,2005-03-17 10:58:33.767,facebook
280,0,docente,177,alumno,mencion,@et,277,1,2005-05-11 02:57:26.973,facebook
281,118,alumno,-1,null,publicacion,Soluta quis suscipit nobis quos sit et doloribus omnis hic et est velit atque ea rerum ut.,-1,1,2005-04-22 15:03:47.304,crea
282,51,alumno,-1,null,publicacion,Dolores nemo consequatur cupiditate numquam ea doloribus ea veniam odio rerum alias laborum ut qui.,-1,1,2005-03-28 20:53:01.088,crea
283,118,alumno,-1,null,publicacion,Aperiam non suscipit neque facere cum beatae et pariatur magnam ducimus aut et ea ratione itaque nulla pariatur ipsa dolore.,-1,1,2005-02-02 15:09:51.666,crea
284,560,alumno,304,alumno,comentario,Voluptas quisquam facere laborum distinctio quis provident accusantium eos odit.,271,1,2005-02-10 08:06:29.769,crea
285,380,alumno,-1,null,publicacion,Qui illo aut vitae molestiae sed quia suscipit non vitae numquam consequatur vero et velit facere ullam.,-1,1,2005-05-16 07:59:03.26,facebook
286,0,docente,0,docente,mensaje,Natus error quae excepturi est quaerat sed ut suscipit est officiis eligendi a autem maxime esse qui eligendi omnis enim.,-1,1,2005-02-26 06:24:22.856,crea
287,282,alumno,39,material,consulta,null,-1,1,2005-01-19 07:19:34.139,facebook
288,77,alumno,44,material,consulta,null,-1,1,2005-01-17 10:45:44.148,crea
289,560,alumno,380,alumno,comentario,Adipisci laboriosam molestias autem aut ea aut voluptatum explicabo tempore ab laudantium occaecati.,285,1,2005-03-07 08:52:00.873,facebook
290,267,alumno,177,alumno,reaccion,me_asombra,277,1,2005-04-02 20:35:50.581,facebook
291,0,docente,118,alumno,mensaje,Repellat iste debitis ut voluptatem nisi quia hic explicabo ut enim in suscipit iure qui consectetur dolores tempora et sint.,259,1,2005-05-05 03:06:57.479,crea
292,0,docente,454,alumno,comentario,Deserunt nihil fugit non sed recusandae tempore eius error repudiandae sed impedit.,252,1,2005-04-20 12:17:12.33,facebook
293,538,alumno,380,alumno,mencion,@voluptas,261,1,2005-01-15 17:14:10.902,facebook
294,282,alumno,313,alumno,reaccion,me_divierte,272,1,2005-05-15 01:36:23.672,facebook
295,361,alumno,560,alumno,comentario,Quibusdam numquam incidunt ipsa velit facilis fugit omnis voluptatem tempora.,255,1,2005-05-13 04:33:16.937,facebook
296,361,alumno,538,alumno,reaccion,me_gusta,257,1,2005-01-23 00:09:59.433,facebook
297,87,alumno,313,alumno,mencion,@a,272,1,2005-05-02 21:52:47.89,facebook
298,615,alumno,0,docente,mensaje,Soluta qui explicabo quis excepturi dolore ea quaerat necessitatibus sed et hic nostrum est quaerat.,-1,1,2005-02-06 02:06:36.2,crea
299,52,alumno,304,alumno,mencion,@nemo,271,1,2005-05-12 03:12:38.028,facebook
300,267,alumno,620,alumno,mensaje,Est non nobis nihil magni quae ut quisquam consectetur aut sed praesentium quia expedita perspiciatis officiis repellat cumque voluptas molestiae.,-1,1,2005-02-11 06:05:31.533,crea
301,118,alumno,30,material,consulta,null,-1,1,2005-03-16 13:03:45.242,facebook
302,403,alumno,380,alumno,reaccion,me_divierte,285,1,2005-02-03 19:23:20.19,facebook
303,0,docente,620,alumno,comentario,Maiores illo voluptas ut eius rem id odit recusandae earum.,250,1,2005-03-21 21:54:57.955,facebook
304,615,alumno,313,alumno,comentario,Voluptatibus occaecati enim ut saepe reprehenderit fuga aut praesentium sunt quam.,272,1,2005-02-11 23:05:02.23,crea
305,355,alumno,380,alumno,mencion,@autem,285,1,2005-05-27 03:20:55.085,facebook
306,282,alumno,267,alumno,comentario,Qui libero nisi eaque consequatur omnis cum omnis repellendus amet quidem dolorum adipisci vel.,290,1,2005-04-14 14:30:25.44,crea
307,177,alumno,557,alumno,mensaje,Modi non omnis officiis nam quibusdam rerum beatae voluptatem reiciendis repellendus laboriosam perferendis reprehenderit quis qui repellat deserunt omnis est officia.,286,1,2005-04-02 17:59:31.88,crea
308,332,alumno,30,material,consulta,null,-1,1,2005-05-24 14:12:54.651,facebook
309,87,alumno,557,alumno,mensaje,Porro ut est sit cumque voluptate culpa a quia quisquam nam excepturi dolores neque incidunt.,-1,1,2005-05-25 21:38:09.293,crea
310,267,alumno,38,material,consulta,null,-1,1,2005-02-20 15:33:54.517,crea
311,52,alumno,51,alumno,mencion,@atque,282,1,2005-03-14 11:12:54.147,facebook
312,87,alumno,30,material,consulta,null,-1,1,2005-02-11 05:51:53.423,facebook
313,0,docente,0,docente,reaccion,me_encanta,280,1,2005-02-02 08:37:49.255,facebook
314,267,alumno,380,alumno,comentario,Deleniti neque iusto qui veritatis laboriosam quas dolorum et aut quibusdam qui modi.,261,1,2005-04-16 13:08:16.128,facebook
315,332,alumno,47,material,consulta,null,-1,1,2005-01-31 17:22:52.965,facebook
316,587,alumno,-1,null,publicacion,Vitae rerum vel libero sapiente autem ut ut voluptatem alias assumenda illo ipsam beatae necessitatibus autem sint aliquid voluptatum aliquam ut.,-1,1,2005-04-02 08:59:05.924,facebook
317,403,alumno,282,alumno,mencion,@est,294,1,2005-02-21 07:12:45.617,facebook
318,548,alumno,0,docente,reaccion,me_entristece,280,1,2005-05-08 09:25:33.857,facebook
319,0,docente,51,alumno,mencion,@impedit,282,1,2005-02-16 05:13:38.107,facebook
320,587,alumno,31,material,consulta,null,-1,1,2005-04-01 03:09:56.087,crea
321,300,alumno,32,material,consulta,null,-1,1,2005-03-14 15:18:30.109,facebook
322,454,alumno,560,alumno,mensaje,Vel fugit impedit non itaque ut doloribus eos iusto explicabo similique ut quo repellendus eos mollitia perferendis vel.,-1,1,2005-03-10 13:36:20.282,crea
323,248,alumno,44,material,consulta,null,-1,1,2005-02-17 13:36:33.329,crea
324,332,alumno,45,material,consulta,null,-1,1,2005-05-08 21:34:40.372,facebook
325,87,alumno,52,material,consulta,null,-1,1,2005-03-25 04:10:01.463,crea
326,77,alumno,177,alumno,mensaje,Vel dolores molestiae minima quo est quo voluptas qui numquam esse eum esse cumque esse a provident suscipit corporis et et.,309,1,2005-04-25 16:15:48.626,crea
327,300,alumno,118,alumno,mencion,@repellendus,281,1,2005-03-03 08:00:30.914,facebook
328,248,alumno,30,material,consulta,null,-1,1,2005-05-28 15:43:20.793,facebook
329,300,alumno,313,alumno,comentario,Natus est odit id est quia ut harum sed praesentium dolorum blanditiis.,279,1,2005-03-11 17:32:07.333,facebook
330,248,alumno,118,alumno,mensaje,Tenetur sit asperiores veniam voluptas ut beatae inventore alias est quis occaecati sit corporis pariatur sunt.,-1,1,2005-01-23 09:51:04.68,crea
331,282,alumno,26,material,consulta,null,-1,1,2005-01-16 01:14:20.457,crea
332,560,alumno,0,docente,mensaje,Tempore numquam voluptate eveniet voluptatem cupiditate perspiciatis beatae eligendi debitis dolor voluptatem porro et voluptate pariatur magnam.,309,1,2005-05-13 02:14:31.492,crea
333,587,alumno,51,alumno,comentario,Quia molestias id rerum veritatis cumque ut neque quae aliquid omnis.,260,1,2005-05-21 05:11:28.461,crea
334,0,docente,-1,null,publicacion,Quaerat occaecati non quos id occaecati voluptates similique delectus voluptatem iste ex occaecati dolores unde ipsum necessitatibus hic.,-1,1,2005-04-11 14:43:55.6,crea
335,300,alumno,-1,null,publicacion,Vel cumque natus occaecati neque iste facilis expedita ea hic nihil molestiae voluptatem eligendi ab aliquam quia.,-1,1,2005-02-24 06:29:18.089,facebook
336,355,alumno,45,material,consulta,null,-1,1,2005-05-22 17:10:01.273,facebook
337,548,alumno,-1,null,publicacion,Quos repellendus repudiandae pariatur et suscipit voluptatem praesentium cupiditate tempore voluptates dolorum asperiores perspiciatis dolor eveniet qui rerum.,-1,1,2005-03-22 03:47:42.353,facebook
338,267,alumno,300,alumno,comentario,Nihil eligendi est id et fugit vero molestiae voluptatem unde atque.,329,1,2005-01-28 07:42:59.036,facebook
339,538,alumno,28,material,consulta,null,-1,1,2005-03-01 02:52:58.559,facebook
340,557,alumno,0,docente,mensaje,Asperiores odio omnis esse est iste dolores dolores non dolor cum molestiae amet non autem at nulla voluptatem eos voluptatem.,300,1,2005-05-28 19:05:59.959,crea
341,118,alumno,-1,null,publicacion,Praesentium placeat quos vitae et aut quis et autem asperiores vitae et voluptate asperiores dolores mollitia molestiae ab illo ex.,-1,1,2005-03-14 04:20:57.313,facebook
342,454,alumno,-1,null,publicacion,Quas nostrum non excepturi possimus perferendis ex minima ipsa ipsa commodi et est ut nam odio impedit.,-1,1,2005-01-17 17:59:32.516,crea
343,118,alumno,587,alumno,mensaje,Est consequatur ut blanditiis et dolorum assumenda quas iure officiis qui aut corporis nihil rem voluptatibus consequatur rerum maiores in.,291,1,2005-05-30 02:20:38.445,crea
344,51,alumno,0,docente,reaccion,me_asombra,319,1,2005-02-17 08:15:37.107,facebook
345,0,docente,118,alumno,reaccion,me_enoja,281,1,2005-03-11 13:05:44.845,facebook
346,380,alumno,32,material,consulta,null,-1,1,2005-05-02 05:40:54.025,crea
347,0,docente,0,docente,reaccion,me_entristece,313,1,2005-02-25 01:59:49.009,facebook
348,587,alumno,0,docente,comentario,Ullam ea ad omnis officiis non aut odio sit aut nihil rerum provident et iure.,345,1,2005-04-15 13:55:43.249,facebook
349,332,alumno,36,material,consulta,null,-1,1,2005-05-21 08:33:41.096,facebook
350,77,alumno,-1,null,publicacion,A est eveniet deleniti quis ut veritatis sunt voluptas et culpa ipsum rerum animi eligendi sed autem aut labore repellendus.,-1,1,2005-03-21 13:57:43.162,facebook
351,118,alumno,41,material,consulta,null,-1,1,2005-03-07 23:50:46.292,crea
